timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774044383,1264.7666666666667,166429984.0,665719939.0,4.0
1774044388,1264.7666666666667,166429984.0,665719939.0,4.0
1774044393,1836.3333333333333,166429984.0,665719939.0,4.0
1774044398,1836.3333333333333,166429984.0,665719939.0,4.0
1774044403,2514.516666666667,166429984.0,665719939.0,4.0
1774044408,2514.516666666667,166429984.0,665719939.0,4.0
1774044413,3572.366666666667,166429984.0,665719939.0,4.0
1774044418,3572.366666666667,166429984.0,665719939.0,4.0
1774044423,4113.666666666667,166429984.0,665719939.0,4.0
1774044428,4113.666666666667,166429984.0,665719939.0,4.0
1774044433,3905.05,166429984.0,665719939.0,4.0
1774044438,3905.05,166429984.0,665719939.0,4.0
1774044443,4129.4,166429984.0,665719939.0,4.0
1774044448,4129.4,166429984.0,665719939.0,4.0
1774044453,4129.4,166429984.0,665719939.0,4.0
1774044458,4409.816666666667,166429984.0,665719939.0,4.0
1774044463,4409.816666666667,166429984.0,665719939.0,4.0
1774044468,4535.333333333333,166429984.0,665719939.0,4.0
1774044473,4535.333333333333,166429984.0,665719939.0,4.0
1774044478,4826.716666666666,166429984.0,665719939.0,4.0
1774044483,4826.716666666666,166429984.0,665719939.0,4.0
1774044488,5468.616666666667,166429984.0,665719939.0,4.0
1774044493,5468.616666666667,166429984.0,665719939.0,4.0
1774044498,5550.65,166429984.0,665719939.0,4.0
1774044503,5550.65,166429984.0,665719939.0,4.0
1774044508,5550.65,166429984.0,665719939.0,4.0
1774044513,5583.833333333333,166429984.0,665719939.0,4.0
1774044518,5583.833333333333,166429984.0,665719939.0,4.0
1774044523,5546.683333333333,166429984.0,665719939.0,4.0
1774044528,5546.683333333333,166429984.0,665719939.0,4.0
1774044533,5527.25,166429984.0,665719939.0,4.0
1774044538,5527.25,166429984.0,665719939.0,4.0
1774044543,5577.216666666666,166429984.0,665719939.0,4.0
1774044548,5577.216666666666,166429984.0,665719939.0,4.0
1774044553,5577.216666666666,166429984.0,665719939.0,4.0
1774044558,5577.216666666666,0.0,665719939.0,4.0
1774044563,0.0,0.0,1331439878.0,6.0
1774044568,0.0,165675008.0,1331439878.0,6.0
1774044573,2059.516666666667,497025024.0,1331439878.0,6.0
1774044578,2059.516666666667,497025024.0,1331439878.0,6.0
1774044583,3732.4166666666665,497025024.0,1331439878.0,6.0
1774044588,3732.4166666666665,497025024.0,1331439878.0,6.0
1774044593,5632.866666666667,497025024.0,1331439878.0,6.0
1774044598,5632.866666666667,497025024.0,1331439878.0,6.0
1774044603,7207.1,497025024.0,1331439878.0,6.0
1774044608,7207.1,497025024.0,1331439878.0,6.0
1774044613,9013.4,497025024.0,1331439878.0,6.0
1774044618,9013.4,497025024.0,1331439878.0,6.0
1774044623,10740.583333333334,497025024.0,1331439878.0,6.0
1774044628,10740.583333333334,497025024.0,1331439878.0,6.0
1774044633,10341.4,497025024.0,1331439878.0,6.0
1774044638,10341.4,497025024.0,1331439878.0,6.0
1774044643,10128.266666666666,497025024.0,1331439878.0,6.0
1774044648,10128.266666666666,497025024.0,1331439878.0,6.0
1774044653,9572.066666666668,497025024.0,1331439878.0,6.0
1774044658,9572.066666666668,497025024.0,1331439878.0,6.0
1774044663,9572.066666666668,497025024.0,1331439878.0,6.0
1774044668,9463.683333333332,497025024.0,1331439878.0,6.0
1774044673,9463.683333333332,497025024.0,1331439878.0,6.0
1774044678,8800.833333333334,497025024.0,1331439878.0,6.0
1774044683,8800.833333333334,497025024.0,1331439878.0,6.0
1774044688,8290.0,497025024.0,1331439878.0,6.0
1774044693,8290.0,497025024.0,1331439878.0,6.0
1774044698,8277.683333333332,497025024.0,1331439878.0,6.0
1774044703,8277.683333333332,497025024.0,1331439878.0,6.0
1774044708,8733.9,497025024.0,1331439878.0,6.0
1774044713,8733.9,497025024.0,1331439878.0,6.0
1774044718,8867.383333333333,497025024.0,1331439878.0,6.0
1774044723,8867.383333333333,497025024.0,1331439878.0,6.0
1774044728,8940.316666666668,497025024.0,1331439878.0,6.0
1774044733,8940.316666666668,497025024.0,1331439878.0,6.0
1774044738,9329.383333333333,497025024.0,1331439878.0,6.0
1774044743,9329.383333333333,497025024.0,1331439878.0,6.0
1774044748,9067.85,497025024.0,1331439878.0,6.0
1774044753,9067.85,497025024.0,1331439878.0,6.0
1774044758,8666.633333333333,497025024.0,1331439878.0,6.0
1774044763,8666.633333333333,497025024.0,1331439878.0,6.0
