timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773697740,1629.2666666666667,166429984.0,2.0
1773697745,1629.2666666666667,166429984.0,2.0
1773697750,6288.5,166429984.0,2.0
1773697755,6288.5,166429984.0,2.0
1773697760,9321.5,166429984.0,2.0
1773697765,9321.5,166429984.0,2.0
1773697770,12324.566666666668,166429984.0,2.0
1773697775,12324.566666666668,166429984.0,2.0
1773697780,15168.133333333333,166429984.0,2.0
1773697785,15168.133333333333,166429984.0,2.0
1773697790,17228.366666666665,166429984.0,2.0
1773697795,17228.366666666665,166429984.0,2.0
1773697800,17228.366666666665,166429984.0,2.0
1773697805,18632.3,166429984.0,2.0
1773697810,18632.3,166429984.0,2.0
1773697816,15186.9,166429984.0,2.0
1773697821,15186.9,166429984.0,2.0
1773697826,13539.216666666667,166429984.0,2.0
1773697831,13539.216666666667,166429984.0,2.0
1773697836,12485.5,166429984.0,2.0
1773697841,12485.5,166429984.0,2.0
1773697846,12429.7,166429984.0,2.0
1773697851,12429.7,166429984.0,2.0
1773697856,10928.666666666666,166429984.0,2.0
1773697861,10928.666666666666,166429984.0,2.0
1773697866,10928.666666666666,166429984.0,2.0
1773697871,9249.633333333333,166429984.0,2.0
1773697876,9249.633333333333,166429984.0,2.0
1773697881,8779.466666666667,166429984.0,2.0
1773697886,8779.466666666667,166429984.0,2.0
1773697891,8322.75,166429984.0,2.0
1773697896,8322.75,166429984.0,2.0
1773697901,7562.683333333333,166429984.0,2.0
1773697906,7562.683333333333,166429984.0,2.0
1773697911,7562.683333333333,166429984.0,2.0
1773697916,7176.9,166429984.0,2.0
1773697921,7176.9,166429984.0,2.0
1773697926,6852.016666666666,166429984.0,2.0
1773697931,6852.016666666666,166429984.0,2.0
1773697936,6696.0,166429984.0,2.0
1773697941,6696.0,166429984.0,2.0
1773697946,6100.083333333333,166429984.0,2.0
1773697951,6100.083333333333,166429984.0,2.0
1773697956,6100.083333333333,166429984.0,2.0
1773697961,5425.716666666666,166429984.0,2.0
1773697966,5425.716666666666,166429984.0,2.0
1773697971,4774.566666666667,166429984.0,2.0
1773697976,4774.566666666667,166429984.0,2.0
1773697981,3986.3,166429984.0,2.0
1773697986,3986.3,166429984.0,2.0
1773697991,3711.4666666666667,166429984.0,2.0
1773697996,3711.4666666666667,166429984.0,2.0
1773698001,4229.533333333334,166429984.0,2.0
1773698006,4229.533333333334,166429984.0,2.0
1773698011,4229.533333333334,166429984.0,2.0
