timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773151042,1858.8833333333334,166429984.0,6.0
1773151047,1858.8833333333334,166429984.0,6.0
1773151052,16703.333333333336,166429984.0,6.0
1773151057,16703.333333333336,166429984.0,6.0
1773151062,31847.38333333333,166429984.0,6.0
1773151067,31847.38333333333,166429984.0,6.0
1773151072,46428.76666666667,166429984.0,6.0
1773151077,46428.76666666667,166429984.0,6.0
1773151082,61417.03333333333,166429984.0,6.0
1773151087,61417.03333333333,166429984.0,6.0
1773151092,76430.0,166429984.0,6.0
1773151097,76430.0,166429984.0,6.0
1773151102,89574.2,166429984.0,6.0
1773151107,89574.2,166429984.0,6.0
1773151112,89522.75,166429984.0,6.0
1773151117,89675.25,166429984.0,6.0
1773151122,89587.85,166429984.0,6.0
1773151127,89551.28333333333,166429984.0,6.0
1773151132,89602.11666666667,166429984.0,6.0
1773151137,89989.41666666667,166429984.0,6.0
1773151142,89989.41666666667,166429984.0,6.0
1773151147,89956.81666666667,166429984.0,6.0
1773151152,89979.81666666667,166429984.0,6.0
1773151157,89969.95,166429984.0,6.0
1773151162,89969.95,166429984.0,6.0
1773151167,89997.41666666667,166429984.0,6.0
1773151172,89997.41666666667,166429984.0,6.0
1773151177,90020.13333333333,166429984.0,6.0
1773151182,90020.13333333333,166429984.0,6.0
1773151187,89983.85,166429984.0,6.0
1773151192,89983.85,166429984.0,6.0
1773151197,89963.81666666667,166429984.0,6.0
1773151202,89963.81666666667,166429984.0,6.0
1773151207,90003.7,166429984.0,6.0
1773151212,90003.7,166429984.0,6.0
1773151217,90028.58333333334,166429984.0,6.0
1773151222,90028.58333333334,166429984.0,6.0
1773151227,0.0,166429984.0,8.0
1773151232,0.0,166429984.0,8.0
1773151237,2672.833333333333,166429984.0,8.0
1773151242,2672.833333333333,332859968.0,8.0
1773151247,17684.283333333333,332859968.0,8.0
1773151252,17684.283333333333,332859968.0,8.0
1773151257,32701.1,332859968.0,8.0
