timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774138151,5108.1,166429984.0,1331439878.0,5.0
1774138156,5108.1,166429984.0,1331439878.0,5.0
1774138161,8836.966666666667,166429984.0,1331439878.0,5.0
1774138166,8836.966666666667,166429984.0,1331439878.0,5.0
1774138171,13144.133333333335,166429984.0,1331439878.0,5.0
1774138176,13144.133333333335,166429984.0,1331439878.0,5.0
1774138181,17085.916666666668,166429984.0,1331439878.0,5.0
1774138186,17085.916666666668,166429984.0,1331439878.0,5.0
1774138191,21300.11666666667,166429984.0,1331439878.0,5.0
1774138196,21300.11666666667,166429984.0,1331439878.0,5.0
1774138201,24397.48333333333,166429984.0,1331439878.0,5.0
1774138206,24397.48333333333,166429984.0,1331439878.0,5.0
1774138211,24213.683333333334,166429984.0,1331439878.0,5.0
1774138216,24213.683333333334,166429984.0,1331439878.0,5.0
1774138221,24686.033333333336,166429984.0,1331439878.0,5.0
1774138226,24686.033333333336,166429984.0,1331439878.0,5.0
1774138231,24502.383333333335,166429984.0,1331439878.0,5.0
1774138236,24502.383333333335,166429984.0,1331439878.0,5.0
1774138241,24330.649999999998,166429984.0,1331439878.0,5.0
1774138246,24330.649999999998,166429984.0,1331439878.0,5.0
1774138251,24297.083333333336,166429984.0,1331439878.0,5.0
1774138256,24232.8,166429984.0,1331439878.0,5.0
1774138261,24266.88333333333,166429984.0,1331439878.0,5.0
1774138266,24337.76666666667,166429984.0,1331439878.0,5.0
1774138271,24324.716666666667,166429984.0,1331439878.0,5.0
1774138276,24304.466666666667,166429984.0,1331439878.0,5.0
1774138281,24258.81666666667,166429984.0,1331439878.0,5.0
1774138286,24162.466666666667,166429984.0,1331439878.0,5.0
1774138291,24162.466666666667,166429984.0,1331439878.0,5.0
1774138296,23899.11666666667,166429984.0,1331439878.0,5.0
1774138301,23899.11666666667,166429984.0,1331439878.0,5.0
1774138306,24312.166666666664,166429984.0,1331439878.0,5.0
1774138311,24312.166666666664,166429984.0,1331439878.0,5.0
1774138316,24408.916666666668,166429984.0,1331439878.0,5.0
1774138321,24408.916666666668,166429984.0,1331439878.0,7.0
1774138326,0.0,166429984.0,1331439878.0,7.0
1774138331,0.0,157286400.0,1331439878.0,7.0
1774138336,6564.416666666666,157286400.0,1331439878.0,7.0
1774138341,6564.416666666666,157286400.0,1331439878.0,7.0
1774138346,10760.083333333334,157286400.0,1331439878.0,7.0
1774138351,10760.083333333334,157286400.0,1331439878.0,7.0
1774138356,13904.066666666666,157286400.0,1331439878.0,7.0
1774138361,13904.066666666666,157286400.0,1331439878.0,7.0
1774138366,17696.783333333333,157286400.0,1331439878.0,7.0
1774138371,17696.783333333333,157286400.0,1331439878.0,7.0
1774138376,20113.11666666667,157286400.0,1331439878.0,7.0
1774138381,20113.11666666667,157286400.0,1331439878.0,7.0
1774138386,21289.11666666667,157286400.0,1331439878.0,7.0
1774138391,21289.11666666667,157286400.0,1331439878.0,7.0
1774138396,15856.1,157286400.0,1331439878.0,7.0
1774138401,15856.1,157286400.0,1331439878.0,7.0
1774138406,12698.666666666666,157286400.0,1331439878.0,7.0
1774138411,12698.666666666666,157286400.0,1331439878.0,7.0
1774138416,12246.933333333332,157286400.0,1331439878.0,7.0
