timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773693585,2369.7,166429984.0,2.0
1773693590,2369.7,166429984.0,2.0
1773693595,6458.816666666667,166429984.0,2.0
1773693600,6458.816666666667,166429984.0,2.0
1773693605,9291.483333333334,166429984.0,2.0
1773693610,9291.483333333334,166429984.0,2.0
1773693615,9291.483333333334,166429984.0,2.0
1773693620,12547.716666666667,166429984.0,2.0
1773693625,12547.716666666667,166429984.0,2.0
1773693630,15283.483333333334,166429984.0,2.0
1773693635,15283.483333333334,166429984.0,2.0
1773693640,18394.666666666668,166429984.0,2.0
1773693645,18394.666666666668,166429984.0,2.0
1773693650,16233.116666666667,166429984.0,2.0
1773693655,16233.116666666667,166429984.0,2.0
1773693660,15125.883333333333,166429984.0,2.0
1773693665,15125.883333333333,166429984.0,2.0
1773693670,12801.883333333333,166429984.0,2.0
1773693675,12801.883333333333,166429984.0,2.0
1773693680,12801.883333333333,166429984.0,2.0
1773693685,11604.283333333333,166429984.0,2.0
1773693690,11604.283333333333,166429984.0,2.0
1773693695,11681.833333333334,166429984.0,2.0
1773693700,11681.833333333334,166429984.0,2.0
1773693705,9795.3,166429984.0,2.0
1773693710,9795.3,166429984.0,2.0
1773693715,8664.616666666667,166429984.0,2.0
1773693720,8664.616666666667,166429984.0,2.0
1773693725,8664.616666666667,166429984.0,2.0
1773693730,8174.0,166429984.0,2.0
1773693735,8174.0,166429984.0,2.0
1773693740,7890.4,166429984.0,2.0
1773693745,7890.4,166429984.0,2.0
1773693750,7048.6,166429984.0,2.0
1773693755,7048.6,166429984.0,2.0
1773693760,6727.083333333333,166429984.0,2.0
1773693765,6727.083333333333,166429984.0,2.0
1773693770,6727.083333333333,166429984.0,2.0
1773693775,6661.766666666666,166429984.0,2.0
1773693780,6661.766666666666,166429984.0,2.0
1773693785,7026.816666666667,166429984.0,2.0
1773693790,7026.816666666667,166429984.0,2.0
1773693795,6253.983333333334,166429984.0,2.0
1773693800,6253.983333333334,166429984.0,2.0
1773693805,5817.783333333334,166429984.0,2.0
1773693810,5817.783333333334,166429984.0,2.0
1773693815,5429.116666666667,166429984.0,2.0
1773693820,5429.116666666667,166429984.0,2.0
1773693825,5055.516666666666,166429984.0,2.0
1773693830,5055.516666666666,166429984.0,2.0
1773693835,4899.216666666666,166429984.0,2.0
1773693840,4899.216666666666,166429984.0,2.0
1773693845,4782.266666666666,166429984.0,2.0
1773693850,4782.266666666666,166429984.0,2.0
1773693855,4782.266666666666,166429984.0,2.0
1773693860,5182.266666666666,166429984.0,2.0
1773693865,5182.266666666666,166429984.0,2.0
1773693870,5054.716666666666,166429984.0,2.0
1773693875,5054.716666666666,166429984.0,2.0
1773693880,5062.2,166429984.0,2.0
1773693885,5062.2,166429984.0,2.0
1773693890,4297.533333333334,166429984.0,2.0
1773693895,4297.533333333334,166429984.0,2.0
1773693900,4258.416666666667,166429984.0,2.0
1773693905,4258.416666666667,166429984.0,2.0
1773693910,4255.883333333333,166429984.0,2.0
1773693915,4255.883333333333,166429984.0,2.0
1773693920,4241.266666666666,166429984.0,2.0
1773693925,4241.266666666666,166429984.0,2.0
1773693930,4241.266666666666,166429984.0,2.0
1773693935,4271.383333333333,166429984.0,2.0
1773693940,4271.383333333333,166429984.0,2.0
1773693945,4236.733333333334,166429984.0,2.0
1773693950,4236.733333333334,166429984.0,2.0
1773693955,4848.333333333333,166429984.0,2.0
1773693960,4848.333333333333,166429984.0,2.0
1773693965,4653.183333333333,166429984.0,2.0
1773693970,4653.183333333333,166429984.0,2.0
1773693975,4554.683333333333,166429984.0,2.0
1773693980,4554.683333333333,166429984.0,2.0
1773693985,4554.683333333333,166429984.0,2.0
1773693990,4468.916666666667,166429984.0,2.0
1773693995,4468.916666666667,166429984.0,2.0
1773694000,3901.983333333333,166429984.0,2.0
1773694005,3901.983333333333,166429984.0,2.0
1773694010,3678.4666666666667,166429984.0,2.0
1773694015,3678.4666666666667,166429984.0,2.0
1773694020,3630.5833333333335,166429984.0,2.0
1773694025,3630.5833333333335,166429984.0,2.0
1773694030,3669.616666666667,166429984.0,2.0
1773694035,3669.616666666667,166429984.0,2.0
1773694040,3685.7,166429984.0,2.0
1773694045,3685.7,166429984.0,2.0
1773694050,3685.7,166429984.0,2.0
1773694055,3815.3,166429984.0,2.0
1773694060,3815.3,166429984.0,2.0
1773694065,4268.666666666667,166429984.0,2.0
1773694070,4268.666666666667,166429984.0,2.0
1773694075,4222.633333333333,166429984.0,2.0
1773694080,4222.633333333333,166429984.0,2.0
1773694085,4169.65,166429984.0,2.0
1773694090,4169.65,166429984.0,2.0
1773694095,4141.733333333334,166429984.0,2.0
1773694100,4141.733333333334,166429984.0,2.0
1773694105,3994.0,166429984.0,2.0
1773694110,3994.0,166429984.0,2.0
1773694115,3994.0,166429984.0,2.0
1773694120,3520.0,166429984.0,2.0
1773694125,3520.0,166429984.0,2.0
1773694130,3020.766666666667,166429984.0,2.0
1773694135,3020.766666666667,166429984.0,2.0
1773694140,2884.883333333333,166429984.0,2.0
1773694145,2884.883333333333,166429984.0,2.0
1773694150,2983.3,166429984.0,2.0
1773694155,2983.3,166429984.0,2.0
1773694160,2965.733333333333,166429984.0,2.0
1773694165,2965.733333333333,166429984.0,2.0
1773694170,2965.733333333333,166429984.0,2.0
1773694175,3235.35,166429984.0,2.0
1773694180,3235.35,166429984.0,2.0
1773694185,3888.883333333333,166429984.0,2.0
1773694190,3888.883333333333,166429984.0,2.0
1773694195,4217.583333333333,166429984.0,2.0
1773694200,4217.583333333333,166429984.0,2.0
1773694205,4290.933333333333,166429984.0,2.0
1773694210,4290.933333333333,166429984.0,2.0
1773694215,4288.983333333334,166429984.0,2.0
1773694220,4288.983333333334,166429984.0,2.0
1773694225,4264.266666666666,166429984.0,2.0
1773694230,4264.266666666666,166429984.0,2.0
1773694235,4264.266666666666,166429984.0,2.0
1773694240,3987.133333333333,166429984.0,2.0
1773694245,3987.133333333333,166429984.0,2.0
1773694250,3571.383333333333,166429984.0,2.0
1773694255,3571.383333333333,166429984.0,2.0
1773694260,3439.983333333333,166429984.0,2.0
1773694265,3439.983333333333,166429984.0,2.0
1773694270,3422.95,166429984.0,2.0
1773694275,3422.95,166429984.0,2.0
1773694280,3370.5666666666666,166429984.0,2.0
1773694285,3370.5666666666666,166429984.0,2.0
1773694290,3370.5666666666666,166429984.0,2.0
1773694295,3338.5666666666666,166429984.0,2.0
1773694300,3338.5666666666666,166429984.0,2.0
1773694305,3793.4333333333334,166429984.0,2.0
1773694310,3793.4333333333334,166429984.0,2.0
1773694315,3841.766666666667,166429984.0,4.0
1773694320,3841.766666666667,166429984.0,4.0
1773694325,370.4166666666667,166429984.0,4.0
1773694330,370.4166666666667,3145728.0,4.0
1773694335,690.7666666666667,3145728.0,4.0
1773694340,690.7666666666667,3145728.0,4.0
1773694345,904.8833333333333,3145728.0,4.0
1773694350,904.8833333333333,3145728.0,4.0
1773694355,904.8833333333333,3145728.0,4.0
1773694360,1083.0666666666666,3145728.0,4.0
1773694365,1083.0666666666666,3145728.0,4.0
1773694370,1253.7833333333333,3145728.0,4.0
1773694375,1253.7833333333333,3145728.0,4.0
1773694380,1423.9166666666667,3145728.0,4.0
1773694385,1423.9166666666667,3145728.0,4.0
1773694390,1080.8666666666666,3145728.0,4.0
1773694395,1080.8666666666666,3145728.0,4.0
1773694400,964.5333333333333,3145728.0,4.0
1773694405,964.5333333333333,3145728.0,4.0
1773694410,860.4833333333333,3145728.0,4.0
1773694415,860.4833333333333,3145728.0,4.0
1773694420,860.4833333333333,3145728.0,4.0
1773694425,853.5333333333333,3145728.0,4.0
1773694430,853.5333333333333,3145728.0,4.0
1773694435,813.8,3145728.0,4.0
1773694440,813.8,3145728.0,4.0
1773694445,792.95,3145728.0,4.0
1773694450,792.95,3145728.0,4.0
1773694455,759.7166666666667,3145728.0,4.0
1773694460,759.7166666666667,3145728.0,4.0
1773694465,715.2833333333333,3145728.0,4.0
1773694470,715.2833333333333,3145728.0,4.0
1773694475,728.0166666666667,3145728.0,4.0
1773694480,728.0166666666667,3145728.0,4.0
1773694485,674.8666666666667,3145728.0,4.0
1773694490,674.8666666666667,3145728.0,4.0
1773694495,636.4166666666666,3145728.0,4.0
1773694500,636.4166666666666,3145728.0,4.0
1773694505,636.4166666666666,3145728.0,4.0
1773694510,592.2,3145728.0,4.0
1773694515,592.2,3145728.0,4.0
1773694520,558.1166666666667,3145728.0,4.0
1773694525,558.1166666666667,3145728.0,4.0
1773694530,541.4333333333333,3145728.0,4.0
1773694535,541.4333333333333,3145728.0,4.0
1773694540,495.31666666666666,3145728.0,4.0
1773694545,495.31666666666666,3145728.0,4.0
1773694550,467.73333333333335,3145728.0,4.0
1773694555,467.73333333333335,3145728.0,4.0
1773694560,473.73333333333335,3145728.0,4.0
1773694565,473.73333333333335,3145728.0,4.0
1773694570,461.7,3145728.0,4.0
1773694575,461.7,3145728.0,4.0
1773694580,461.7,3145728.0,4.0
1773694585,449.18333333333334,3145728.0,4.0
1773694590,449.18333333333334,3145728.0,4.0
1773694595,454.9166666666667,3145728.0,4.0
1773694600,454.9166666666667,3145728.0,4.0
1773694605,442.56666666666666,3145728.0,4.0
1773694610,442.56666666666666,3145728.0,4.0
1773694615,432.81666666666666,3145728.0,4.0
1773694620,432.81666666666666,3145728.0,4.0
1773694625,420.95,3145728.0,4.0
1773694630,420.95,3145728.0,4.0
1773694635,415.75,3145728.0,4.0
1773694640,415.75,3145728.0,4.0
1773694645,415.75,3145728.0,4.0
1773694650,389.5833333333333,3145728.0,4.0
1773694655,389.5833333333333,3145728.0,4.0
1773694660,358.6166666666667,3145728.0,4.0
1773694665,358.6166666666667,3145728.0,4.0
1773694670,347.21666666666664,3145728.0,4.0
1773694675,347.21666666666664,3145728.0,4.0
1773694680,353.45,3145728.0,4.0
1773694685,353.45,3145728.0,4.0
1773694690,358.9,3145728.0,4.0
1773694695,358.9,3145728.0,4.0
1773694700,343.71666666666664,3145728.0,4.0
1773694705,343.71666666666664,3145728.0,4.0
1773694710,329.0,3145728.0,4.0
1773694715,329.0,3145728.0,4.0
1773694720,322.03333333333336,3145728.0,4.0
1773694725,322.03333333333336,3145728.0,4.0
1773694730,287.93333333333334,3145728.0,4.0
1773694735,287.93333333333334,3145728.0,4.0
1773694740,287.93333333333334,3145728.0,4.0
