timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1772742529,541.15,166429984.0,6.0
1772742534,541.15,166429984.0,6.0
1772742539,773.95,166429984.0,6.0
1772742544,773.95,166429984.0,6.0
1772742549,937.45,166429984.0,6.0
1772742554,937.45,166429984.0,6.0
1772742559,1157.6666666666665,166429984.0,6.0
1772742564,1157.6666666666665,166429984.0,6.0
1772742569,1346.5833333333335,166429984.0,6.0
1772742574,1346.5833333333335,166429984.0,6.0
1772742579,1088.6166666666668,166429984.0,6.0
1772742584,1088.6166666666668,166429984.0,6.0
1772742589,1069.7,166429984.0,6.0
1772742594,1069.7,166429984.0,6.0
1772742599,1069.7,166429984.0,6.0
1772742604,1069.7333333333333,166429984.0,6.0
1772742609,1069.7333333333333,166429984.0,6.0
1772742614,1088.6833333333334,166429984.0,6.0
1772742619,1088.6833333333334,166429984.0,6.0
1772742624,1094.75,166429984.0,6.0
1772742629,1094.75,166429984.0,6.0
1772742634,1082.0,166429984.0,6.0
1772742639,1082.0,166429984.0,6.0
1772742644,1081.8166666666666,166429984.0,6.0
1772742649,1081.8166666666666,166429984.0,6.0
1772742654,1094.5333333333333,166429984.0,6.0
1772742659,1094.5333333333333,166429984.0,6.0
1772742664,1094.5333333333333,166429984.0,6.0
1772742669,1088.1666666666667,166429984.0,6.0
1772742674,1088.1666666666667,166429984.0,6.0
1772742679,1069.4,166429984.0,6.0
1772742684,1069.4,166429984.0,6.0
1772742689,1063.15,166429984.0,6.0
1772742694,1063.15,166429984.0,6.0
1772742699,1062.2333333333333,166429984.0,8.0
1772742704,1062.2333333333333,166429984.0,8.0
1772742709,792.7833333333333,332859968.0,8.0
1772742714,792.7833333333333,499289952.0,8.0
1772742719,1453.65,499289952.0,8.0
1772742724,1453.65,499289952.0,8.0
1772742729,1843.8000000000002,499289952.0,8.0
1772742734,1843.8000000000002,499289952.0,8.0
1772742739,2347.0333333333333,499289952.0,8.0
1772742744,2347.0333333333333,499289952.0,8.0
1772742749,2347.0333333333333,499289952.0,8.0
1772742754,2957.2833333333333,499289952.0,8.0
1772742759,2957.2833333333333,499289952.0,8.0
1772742764,3416.583333333333,499289952.0,8.0
1772742769,3416.583333333333,499289952.0,8.0
1772742774,2915.7,499289952.0,8.0
1772742779,2915.7,499289952.0,8.0
1772742784,2901.7166666666662,499289952.0,8.0
1772742789,2901.7166666666662,499289952.0,8.0
1772742794,2971.3,499289952.0,8.0
1772742799,2971.3,499289952.0,8.0
1772742804,2859.65,499289952.0,8.0
1772742809,2859.65,499289952.0,8.0
1772742814,2910.8999999999996,499289952.0,8.0
1772742819,2910.8999999999996,499289952.0,8.0
1772742824,2882.4333333333334,499289952.0,8.0
1772742829,2882.4333333333334,499289952.0,8.0
1772742834,2736.75,499289952.0,8.0
1772742839,2736.75,499289952.0,8.0
1772742844,2742.9333333333334,499289952.0,8.0
1772742849,2742.9333333333334,499289952.0,8.0
1772742854,2742.9333333333334,499289952.0,8.0
1772742859,2726.0666666666666,499289952.0,8.0
1772742864,2726.0666666666666,499289952.0,8.0
1772742869,2736.7833333333333,499289952.0,8.0
1772742874,2736.7833333333333,499289952.0,8.0
1772742879,2804.4,499289952.0,8.0
1772742884,2804.4,499289952.0,8.0
1772742889,2804.4,332859968.0,8.0
1772742894,2804.4,0.0,13.0
1772742899,0.0,499289952.0,13.0
1772742904,0.0,1331439872.0,13.0
1772742909,1623.6166666666666,1331439872.0,13.0
1772742914,1623.6166666666666,1331439872.0,13.0
1772742919,3608.883333333333,1331439872.0,13.0
1772742924,3608.883333333333,1331439872.0,13.0
1772742929,4709.200000000001,1331439872.0,13.0
1772742934,4709.200000000001,1331439872.0,13.0
1772742939,6019.5,1331439872.0,13.0
1772742944,6019.5,1331439872.0,13.0
1772742949,7329.416666666667,1331439872.0,13.0
1772742954,7329.416666666667,1331439872.0,13.0
1772742959,8096.450000000001,1331439872.0,13.0
1772742964,8096.450000000001,1331439872.0,13.0
1772742969,7919.85,1331439872.0,13.0
1772742974,7919.85,1331439872.0,13.0
1772742979,7919.85,1331439872.0,13.0
1772742984,7718.2,1331439872.0,13.0
1772742989,7718.2,1331439872.0,13.0
1772742994,7932.216666666667,1331439872.0,13.0
1772742999,7932.216666666667,1331439872.0,13.0
1772743004,7502.616666666667,1331439872.0,13.0
1772743009,7502.616666666667,1331439872.0,13.0
1772743014,7227.066666666667,1331439872.0,13.0
1772743019,7227.066666666667,1331439872.0,13.0
1772743024,6457.466666666667,1331439872.0,13.0
1772743029,6457.466666666667,1331439872.0,13.0
1772743034,6772.383333333333,1331439872.0,13.0
1772743039,6772.383333333333,1331439872.0,13.0
1772743044,6111.883333333333,1331439872.0,13.0
1772743049,6111.883333333333,1331439872.0,13.0
1772743054,5668.266666666666,1331439872.0,13.0
1772743059,5668.266666666666,1331439872.0,13.0
1772743064,5509.916666666667,1331439872.0,13.0
1772743069,5509.916666666667,1331439872.0,13.0
1772743074,6069.416666666667,1331439872.0,13.0
