timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774020328,4712.900000000001,166429984.0,1331439878.0,5.0
1774020333,4712.900000000001,166429984.0,1331439878.0,5.0
1774020338,8627.833333333332,166429984.0,1331439878.0,5.0
1774020343,8627.833333333332,166429984.0,1331439878.0,5.0
1774020348,12787.250000000002,166429984.0,1331439878.0,5.0
1774020353,12787.250000000002,166429984.0,1331439878.0,5.0
1774020358,16129.899999999998,166429984.0,1331439878.0,5.0
1774020363,16129.899999999998,166429984.0,1331439878.0,5.0
1774020368,19561.43333333333,166429984.0,1331439878.0,5.0
1774020373,19561.43333333333,166429984.0,1331439878.0,5.0
1774020378,23167.55,166429984.0,1331439878.0,5.0
1774020383,23167.55,166429984.0,1331439878.0,5.0
1774020388,22141.61666666667,166429984.0,1331439878.0,5.0
1774020393,22141.61666666667,166429984.0,1331439878.0,5.0
1774020398,21212.05,166429984.0,1331439878.0,5.0
1774020403,21212.05,166429984.0,1331439878.0,5.0
1774020408,21418.066666666666,166429984.0,1331439878.0,5.0
1774020413,21418.066666666666,166429984.0,1331439878.0,5.0
1774020418,20519.55,166429984.0,1331439878.0,5.0
1774020423,20519.55,166429984.0,1331439878.0,5.0
1774020428,20678.63333333333,166429984.0,1331439878.0,5.0
1774020433,20678.63333333333,166429984.0,1331439878.0,5.0
1774020438,20332.600000000002,166429984.0,1331439878.0,5.0
1774020443,20332.600000000002,166429984.0,1331439878.0,5.0
1774020448,20174.199999999997,166429984.0,1331439878.0,5.0
1774020453,19827.4,166429984.0,1331439878.0,5.0
1774020458,19748.333333333336,166429984.0,1331439878.0,5.0
1774020463,19576.61666666667,166429984.0,1331439878.0,5.0
1774020468,19212.166666666668,166429984.0,1331439878.0,5.0
1774020473,18411.61666666667,166429984.0,1331439878.0,5.0
1774020478,18505.966666666667,166429984.0,1331439878.0,5.0
1774020483,18716.733333333334,166429984.0,1331439878.0,5.0
1774020488,18511.033333333333,166429984.0,1331439878.0,5.0
1774020493,18052.283333333333,166429984.0,1331439878.0,8.0
1774020498,18052.283333333333,166429984.0,1331439878.0,8.0
1774020503,18052.283333333333,0.0,1331439878.0,10.0
1774020508,206.33333333333331,0.0,1331439878.0,10.0
1774020513,206.33333333333331,855638016.0,1997159817.0,10.0
1774020518,6263.116666666667,855638016.0,1997159817.0,10.0
1774020523,9463.116666666667,855638016.0,1997159817.0,10.0
1774020528,14910.366666666669,855638016.0,1997159817.0,10.0
1774020533,18910.36666666667,855638016.0,1997159817.0,10.0
1774020538,18910.36666666667,855638016.0,1997159817.0,10.0
1774020543,27204.15,855638016.0,1997159817.0,10.0
1774020548,27204.15,855638016.0,1997159817.0,10.0
1774020553,35010.816666666666,855638016.0,1997159817.0,10.0
1774020558,35010.816666666666,855638016.0,1997159817.0,10.0
1774020563,43124.01666666667,855638016.0,1997159817.0,10.0
1774020568,43124.01666666667,855638016.0,1997159817.0,10.0
1774020573,50798.71666666666,855638016.0,1997159817.0,10.0
1774020578,50798.71666666666,855638016.0,1997159817.0,10.0
1774020583,50358.683333333334,855638016.0,1997159817.0,10.0
1774020588,50358.683333333334,855638016.0,1997159817.0,10.0
1774020593,48383.85,855638016.0,1997159817.0,10.0
1774020598,48383.85,855638016.0,1997159817.0,10.0
1774020603,47556.03333333333,855638016.0,1997159817.0,10.0
1774020608,47556.03333333333,855638016.0,1997159817.0,10.0
1774020613,49629.58333333333,855638016.0,1997159817.0,10.0
1774020618,49629.58333333333,855638016.0,1997159817.0,10.0
1774020623,49624.13333333333,855638016.0,1997159817.0,10.0
1774020628,49624.13333333333,855638016.0,1997159817.0,10.0
1774020633,49199.96666666667,855638016.0,1997159817.0,10.0
1774020638,49199.96666666667,855638016.0,1997159817.0,10.0
1774020643,48178.73333333334,855638016.0,1997159817.0,10.0
1774020648,48178.73333333334,855638016.0,1997159817.0,10.0
1774020653,50209.16666666667,855638016.0,1997159817.0,10.0
1774020658,50209.16666666667,855638016.0,1997159817.0,10.0
1774020663,49871.73333333333,855638016.0,1997159817.0,10.0
1774020668,49871.73333333333,855638016.0,1997159817.0,10.0
1774020673,47430.566666666666,855638016.0,1997159817.0,10.0
1774020678,47430.566666666666,855638016.0,1997159817.0,10.0
1774020683,46616.88333333333,855638016.0,1997159817.0,10.0
1774020688,46616.88333333333,855638016.0,1997159817.0,10.0
1774020693,48139.93333333333,855638016.0,1997159817.0,10.0
1774020698,48139.93333333333,855638016.0,1997159817.0,10.0
1774020703,47661.18333333333,855638016.0,1997159817.0,10.0
1774020708,47661.18333333333,855638016.0,1997159817.0,10.0
1774020713,46681.399999999994,855638016.0,1997159817.0,10.0
1774020718,46615.41666666667,855638016.0,1997159817.0,10.0
1774020723,46486.966666666674,855638016.0,1997159817.0,10.0
1774020728,46544.850000000006,855638016.0,1997159817.0,10.0
1774020733,46430.46666666667,855638016.0,1997159817.0,10.0
1774020738,46523.6,855638016.0,1997159817.0,10.0
1774020743,46523.6,855638016.0,1997159817.0,10.0
1774020748,47807.26666666667,855638016.0,1997159817.0,10.0
1774020753,47807.26666666667,855638016.0,1997159817.0,10.0
1774020758,47173.9,855638016.0,1997159817.0,10.0
1774020763,47173.9,855638016.0,1997159817.0,10.0
1774020768,47871.66666666667,855638016.0,1997159817.0,10.0
1774020773,47871.66666666667,855638016.0,1997159817.0,10.0
1774020778,47048.98333333334,855638016.0,1997159817.0,10.0
1774020783,47048.98333333334,855638016.0,1997159817.0,10.0
1774020788,47758.5,855638016.0,1997159817.0,10.0
1774020793,47758.5,855638016.0,1997159817.0,10.0
1774020798,48903.649999999994,855638016.0,1997159817.0,10.0
1774020803,48903.649999999994,855638016.0,1997159817.0,10.0
1774020808,46342.86666666667,855638016.0,1997159817.0,10.0
1774020813,46342.86666666667,855638016.0,1997159817.0,10.0
1774020818,45533.65000000001,855638016.0,1997159817.0,10.0
1774020823,45533.65000000001,855638016.0,1997159817.0,10.0
1774020828,45691.350000000006,855638016.0,1997159817.0,10.0
1774020833,45691.350000000006,855638016.0,1997159817.0,10.0
1774020838,44627.63333333333,855638016.0,1997159817.0,10.0
1774020843,44627.63333333333,855638016.0,1997159817.0,10.0
1774020848,44218.13333333333,855638016.0,1997159817.0,10.0
