timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1771953853,0.0,166429984.0,6.0
1771953858,0.0,166429984.0,6.0
1771953863,14118.3,166429984.0,6.0
1771953868,14118.3,166429984.0,6.0
1771953873,42696.083333333336,166429984.0,6.0
1771953878,42696.083333333336,166429984.0,6.0
1771953883,87030.01666666666,166429984.0,6.0
1771953888,87030.01666666666,166429984.0,6.0
1771953893,116782.93333333335,166429984.0,6.0
1771953898,116782.93333333335,166429984.0,6.0
1771953903,146563.96666666667,166429984.0,6.0
1771953908,146563.96666666667,166429984.0,6.0
1771953913,156045.5833333333,166429984.0,6.0
1771953918,175360.03333333333,166429984.0,6.0
1771953923,175372.4166666667,166429984.0,6.0
1771953928,177939.65000000002,166429984.0,6.0
1771953933,177939.65000000002,166429984.0,6.0
1771953938,179074.01666666666,166429984.0,6.0
1771953943,179074.01666666666,166429984.0,6.0
1771953948,179438.5,166429984.0,6.0
1771953953,179438.5,166429984.0,6.0
1771953958,179061.73333333334,166429984.0,6.0
1771953963,179061.73333333334,166429984.0,6.0
1771953968,179272.16666666666,166429984.0,6.0
1771953973,179272.16666666666,166429984.0,6.0
1771953978,179121.61666666664,166429984.0,6.0
1771953983,179121.61666666664,166429984.0,6.0
1771953988,177605.86666666664,166429984.0,6.0
1771953993,177605.86666666664,166429984.0,6.0
1771953998,177582.0833333333,166429984.0,6.0
1771954003,176364.93333333332,166429984.0,6.0
1771954008,176352.06666666668,166429984.0,6.0
1771954013,175591.83333333334,166429984.0,6.0
1771954018,175596.5,166429984.0,6.0
1771954023,175553.14999999997,166429984.0,6.0
1771954028,175579.46666666667,166429984.0,6.0
1771954033,175696.33333333334,166429984.0,6.0
1771954038,145689.35,166429984.0,8.0
1771954043,30006.966666666667,331350016.0,8.0
1771954048,8000.0,331350016.0,8.0
1771954053,23227.55,331350016.0,8.0
1771954058,23227.55,331350016.0,8.0
1771954063,51310.88333333333,331350016.0,8.0
1771954068,51310.88333333333,331350016.0,8.0
1771954073,81313.08333333334,331350016.0,8.0
1771954078,81313.08333333334,331350016.0,8.0
1771954083,110093.9,331350016.0,8.0
1771954088,110093.9,331350016.0,8.0
1771954093,140091.95,331350016.0,8.0
1771954098,140091.95,331350016.0,8.0
1771954103,170094.48333333334,331350016.0,8.0
1771954108,170094.48333333334,331350016.0,8.0
1771954113,176863.63333333333,331350016.0,8.0
1771954118,176863.63333333333,331350016.0,8.0
1771954123,178750.4,331350016.0,8.0
1771954128,178750.4,331350016.0,8.0
1771954133,178750.4,331350016.0,8.0
1771954138,179689.25,331350016.0,8.0
1771954143,179689.25,331350016.0,8.0
1771954148,179997.95,331350016.0,8.0
1771954153,179997.95,331350016.0,8.0
1771954158,180000.75,331350016.0,8.0
1771954163,180000.75,331350016.0,8.0
1771954168,179671.76666666666,331350016.0,8.0
1771954173,179671.76666666666,331350016.0,8.0
1771954178,179699.01666666666,331350016.0,8.0
1771954183,179699.01666666666,331350016.0,8.0
1771954188,179668.36666666667,331350016.0,8.0
1771954193,179668.36666666667,331350016.0,8.0
1771954198,179131.5,331350016.0,8.0
1771954203,179131.5,331350016.0,8.0
1771954208,179160.36666666667,331350016.0,8.0
1771954213,179160.36666666667,331350016.0,8.0
1771954218,178625.48333333334,331350016.0,8.0
1771954223,178625.48333333334,331350016.0,8.0
1771954228,178965.73333333334,331350016.0,8.0
1771954233,178965.73333333334,331350016.0,8.0
1771954238,178952.68333333335,331350016.0,8.0
1771954243,178952.68333333335,331350016.0,8.0
1771954248,178963.8,331350016.0,8.0
1771954253,178963.8,331350016.0,8.0
1771954258,179337.91666666666,331350016.0,8.0
1771954263,179337.91666666666,331350016.0,8.0
1771954268,179337.91666666666,331350016.0,8.0
1771954273,179709.8,331350016.0,8.0
1771954278,179709.8,331350016.0,8.0
1771954283,179862.3,331350016.0,8.0
1771954288,179862.3,331350016.0,8.0
1771954293,179851.38333333333,331350016.0,8.0
1771954298,179851.38333333333,331350016.0,8.0
1771954303,179768.25,331350016.0,8.0
1771954308,179768.25,331350016.0,8.0
1771954313,179719.9,331350016.0,8.0
1771954318,179719.9,331350016.0,8.0
1771954323,179883.75,331350016.0,8.0
1771954328,179883.75,331350016.0,8.0
1771954333,179882.45,331350016.0,8.0
1771954338,179882.45,331350016.0,8.0
1771954343,179866.21666666667,331350016.0,8.0
1771954348,179866.21666666667,331350016.0,8.0
1771954353,179867.46666666667,331350016.0,8.0
1771954358,179867.46666666667,331350016.0,8.0
1771954363,179970.06666666665,331350016.0,8.0
1771954368,179970.06666666665,331350016.0,8.0
1771954373,180012.25,331350016.0,8.0
1771954378,180012.25,331350016.0,8.0
1771954383,180012.25,331350016.0,8.0
1771954388,179986.5,331350016.0,8.0
1771954393,179986.5,331350016.0,8.0
1771954398,179998.48333333334,331350016.0,8.0
1771954403,179998.48333333334,331350016.0,8.0
1771954408,179645.23333333334,331350016.0,8.0
1771954413,179645.23333333334,331350016.0,8.0
1771954418,178800.55,331350016.0,8.0
1771954423,178800.55,331350016.0,8.0
1771954428,178445.43333333332,331350016.0,8.0
1771954433,178445.43333333332,331350016.0,8.0
1771954438,178153.9,331350016.0,8.0
1771954443,178153.9,331350016.0,8.0
1771954448,177772.63333333333,331350016.0,8.0
