timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774117786,4627.516666666666,166429984.0,1331439878.0,5.0
1774117791,4627.516666666666,166429984.0,1331439878.0,5.0
1774117796,8632.1,166429984.0,1331439878.0,5.0
1774117801,8632.1,166429984.0,1331439878.0,5.0
1774117806,12510.116666666669,166429984.0,1331439878.0,5.0
1774117811,12510.116666666669,166429984.0,1331439878.0,5.0
1774117816,16379.833333333332,166429984.0,1331439878.0,5.0
1774117821,16379.833333333332,166429984.0,1331439878.0,5.0
1774117826,20331.016666666666,166429984.0,1331439878.0,5.0
1774117831,20331.016666666666,166429984.0,1331439878.0,5.0
1774117836,23635.850000000002,166429984.0,1331439878.0,5.0
1774117841,23635.850000000002,166429984.0,1331439878.0,5.0
1774117846,23281.183333333334,166429984.0,1331439878.0,5.0
1774117851,23281.183333333334,166429984.0,1331439878.0,5.0
1774117856,23164.3,166429984.0,1331439878.0,5.0
1774117861,23164.3,166429984.0,1331439878.0,5.0
1774117866,23156.15,166429984.0,1331439878.0,5.0
1774117871,23156.15,166429984.0,1331439878.0,5.0
1774117876,23083.833333333332,166429984.0,1331439878.0,5.0
1774117881,23083.833333333332,166429984.0,1331439878.0,5.0
1774117886,23015.083333333336,166429984.0,1331439878.0,5.0
1774117891,23015.083333333336,166429984.0,1331439878.0,5.0
1774117896,23041.266666666666,166429984.0,1331439878.0,5.0
1774117901,23041.266666666666,166429984.0,1331439878.0,5.0
1774117906,23211.35,166429984.0,1331439878.0,5.0
1774117911,23211.35,166429984.0,1331439878.0,5.0
1774117916,23098.75,166429984.0,1331439878.0,5.0
1774117921,23098.75,166429984.0,1331439878.0,5.0
1774117926,23114.216666666667,166429984.0,1331439878.0,5.0
1774117931,23114.216666666667,166429984.0,1331439878.0,5.0
1774117936,23150.449999999997,166429984.0,1331439878.0,5.0
1774117941,23238.033333333333,166429984.0,1331439878.0,5.0
1774117946,23180.316666666666,166429984.0,1331439878.0,5.0
1774117951,23047.3,166429984.0,1331439878.0,5.0
1774117956,23047.3,166429984.0,1331439878.0,8.0
1774117961,23047.3,0.0,1331439878.0,8.0
1774117966,0.0,0.0,1331439878.0,9.0
1774117971,0.0,522190848.0,1997159817.0,9.0
1774117976,1256.0333333333333,522190848.0,1997159817.0,9.0
1774117981,3297.8333333333335,870318080.0,1997159817.0,9.0
1774117986,9407.15,870318080.0,1997159817.0,9.0
1774117991,13409.749999999998,870318080.0,1997159817.0,9.0
1774117996,18656.149999999998,870318080.0,1997159817.0,9.0
1774118001,22656.216666666667,870318080.0,1997159817.0,9.0
1774118006,27053.283333333333,870318080.0,1997159817.0,9.0
1774118011,31049.416666666668,870318080.0,1997159817.0,9.0
1774118016,31049.416666666668,870318080.0,1997159817.0,9.0
1774118021,40085.78333333333,870318080.0,1997159817.0,9.0
1774118026,40085.78333333333,870318080.0,1997159817.0,9.0
1774118031,48109.566666666666,870318080.0,1997159817.0,9.0
1774118036,48109.566666666666,870318080.0,1997159817.0,9.0
1774118041,54542.15,870318080.0,1997159817.0,9.0
1774118046,54542.15,870318080.0,1997159817.0,9.0
1774118051,54480.36666666667,870318080.0,1997159817.0,9.0
1774118056,54480.36666666667,870318080.0,1997159817.0,9.0
1774118061,53744.316666666666,870318080.0,1997159817.0,9.0
1774118066,53744.316666666666,870318080.0,1997159817.0,9.0
1774118071,54195.86666666667,870318080.0,1997159817.0,9.0
1774118076,54195.86666666667,870318080.0,1997159817.0,9.0
1774118081,56460.950000000004,870318080.0,1997159817.0,9.0
1774118086,56460.950000000004,870318080.0,1997159817.0,9.0
1774118091,57568.333333333336,870318080.0,1997159817.0,9.0
1774118096,57568.333333333336,870318080.0,1997159817.0,9.0
1774118101,57860.38333333333,870318080.0,1997159817.0,9.0
1774118106,57860.38333333333,870318080.0,1997159817.0,9.0
1774118111,58292.63333333334,870318080.0,1997159817.0,9.0
1774118116,58292.63333333334,870318080.0,1997159817.0,9.0
1774118121,60477.28333333334,870318080.0,1997159817.0,9.0
1774118126,60477.28333333334,870318080.0,1997159817.0,9.0
1774118131,60917.46666666667,870318080.0,1997159817.0,9.0
1774118136,60917.46666666667,870318080.0,1997159817.0,9.0
1774118141,61538.36666666667,870318080.0,1997159817.0,9.0
