timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1773063822,5094.083333333333,166429984.0,5.0
1773063827,5094.083333333333,166429984.0,5.0
1773063832,9525.433333333332,166429984.0,5.0
1773063837,9525.433333333332,166429984.0,5.0
1773063842,14170.166666666668,166429984.0,5.0
1773063847,14170.166666666668,166429984.0,5.0
1773063852,18766.3,166429984.0,5.0
1773063857,18766.3,166429984.0,5.0
1773063862,23451.86666666667,166429984.0,5.0
1773063867,23451.86666666667,166429984.0,5.0
1773063872,27540.916666666668,166429984.0,5.0
1773063877,27540.916666666668,166429984.0,5.0
1773063882,27481.966666666667,166429984.0,5.0
1773063887,27481.966666666667,166429984.0,5.0
1773063892,27532.466666666667,166429984.0,5.0
1773063897,27532.466666666667,166429984.0,5.0
1773063902,27432.300000000003,166429984.0,5.0
1773063907,27432.300000000003,166429984.0,5.0
1773063912,26623.93333333333,166429984.0,5.0
1773063917,26623.93333333333,166429984.0,5.0
1773063922,26318.483333333334,166429984.0,5.0
1773063927,25644.316666666666,166429984.0,5.0
1773063932,25532.35,166429984.0,5.0
1773063937,25286.916666666664,166429984.0,5.0
1773063942,24751.633333333335,166429984.0,5.0
1773063947,23569.466666666667,166429984.0,5.0
1773063952,23569.466666666667,166429984.0,5.0
1773063957,22229.033333333333,166429984.0,5.0
1773063962,22229.033333333333,166429984.0,5.0
1773063967,21553.63333333333,166429984.0,5.0
1773063972,21553.63333333333,166429984.0,5.0
1773063977,19832.866666666665,166429984.0,5.0
1773063982,19832.866666666665,166429984.0,5.0
1773063987,19236.466666666667,166429984.0,5.0
1773063992,19236.466666666667,166429984.0,5.0
1773063997,0.0,166429984.0,5.0
1773064002,0.0,165675008.0,5.0
1773064007,2817.166666666667,165675008.0,5.0
1773064012,2817.166666666667,165675008.0,5.0
1773064017,7246.65,165675008.0,5.0
1773064022,7246.65,165675008.0,5.0
1773064027,11638.400000000001,165675008.0,5.0
1773064032,11638.400000000001,165675008.0,5.0
1773064037,15724.1,165675008.0,5.0
1773064042,15724.1,165675008.0,5.0
1773064047,17162.683333333334,165675008.0,5.0
1773064052,20343.933333333334,165675008.0,5.0
1773064057,21622.25,165675008.0,5.0
1773064062,24492.033333333333,165675008.0,5.0
1773064067,24895.350000000002,165675008.0,5.0
1773064072,25759.499999999996,165675008.0,5.0
1773064077,25659.18333333333,165675008.0,5.0
1773064082,25412.25,165675008.0,5.0
1773064087,25412.25,165675008.0,5.0
1773064092,24739.966666666667,165675008.0,5.0
1773064097,24739.966666666667,165675008.0,5.0
1773064102,25233.766666666663,165675008.0,5.0
1773064107,25233.766666666663,165675008.0,5.0
1773064112,23390.6,165675008.0,5.0
1773064117,23390.6,165675008.0,5.0
1773064122,22828.033333333333,165675008.0,5.0
1773064127,22828.033333333333,165675008.0,5.0
1773064132,22705.15,165675008.0,5.0
1773064137,22705.15,165675008.0,5.0
1773064142,21247.216666666667,165675008.0,5.0
1773064147,21247.216666666667,165675008.0,5.0
1773064152,20694.666666666668,165675008.0,5.0
1773064157,20694.666666666668,165675008.0,5.0
1773064162,20672.8,165675008.0,5.0
1773064167,20558.3,165675008.0,5.0
1773064172,19938.75,165675008.0,5.0
1773064177,18612.1,165675008.0,5.0
1773064182,18893.716666666667,165675008.0,5.0
1773064187,19525.916666666664,165675008.0,5.0
1773064192,18771.766666666666,165675008.0,5.0
1773064197,17065.61666666667,165675008.0,5.0
1773064202,17282.3,165675008.0,5.0
1773064207,17762.833333333332,165675008.0,5.0
1773064212,17634.11666666667,165675008.0,5.0
1773064217,17349.633333333335,165675008.0,5.0
1773064222,17349.633333333335,165675008.0,5.0
1773064227,15924.483333333334,165675008.0,5.0
1773064232,15924.483333333334,165675008.0,5.0
1773064237,15842.083333333334,165675008.0,5.0
1773064242,15842.083333333334,165675008.0,5.0
1773064247,13670.0,165675008.0,5.0
1773064252,13670.0,165675008.0,5.0
1773064257,14467.533333333333,165675008.0,5.0
1773064262,14467.533333333333,165675008.0,5.0
1773064267,12081.283333333333,165675008.0,5.0
1773064272,12081.283333333333,165675008.0,5.0
1773064277,12468.966666666667,165675008.0,5.0
1773064282,12468.966666666667,165675008.0,5.0
1773064287,11243.433333333334,165675008.0,5.0
1773064292,11243.433333333334,165675008.0,5.0
1773064297,11326.4,165675008.0,5.0
1773064302,11326.4,165675008.0,5.0
1773064307,10419.966666666667,165675008.0,5.0
1773064312,10419.966666666667,165675008.0,5.0
1773064317,10606.383333333335,165675008.0,5.0
1773064322,10606.383333333335,165675008.0,5.0
1773064327,11184.283333333333,165675008.0,5.0
1773064332,11184.283333333333,165675008.0,5.0
1773064337,10792.383333333333,165675008.0,5.0
1773064342,9896.883333333333,165675008.0,5.0
1773064347,10274.816666666668,165675008.0,5.0
1773064352,11142.833333333334,165675008.0,5.0
1773064357,11261.883333333333,165675008.0,5.0
1773064362,11566.683333333332,165675008.0,5.0
1773064367,11566.683333333332,165675008.0,5.0
1773064372,10497.800000000001,165675008.0,5.0
1773064377,10497.800000000001,165675008.0,5.0
1773064382,8436.866666666669,165675008.0,5.0
1773064387,8436.866666666669,165675008.0,5.0
1773064392,10395.75,165675008.0,5.0
1773064397,10395.75,165675008.0,5.0
1773064402,11998.216666666667,165675008.0,5.0
1773064407,11998.216666666667,165675008.0,5.0
1773064412,13064.183333333334,165675008.0,5.0
1773064417,13064.183333333334,165675008.0,5.0
1773064422,13289.483333333334,165675008.0,5.0
1773064427,13289.483333333334,165675008.0,5.0
1773064432,16539.61666666667,165675008.0,5.0
