timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1771962619,0.0,0.0,17.0
1771962624,0.0,0.0,17.0
1771962629,71841.85,0.0,17.0
1771962634,71841.85,0.0,17.0
1771962639,131376.03333333335,0.0,17.0
1771962644,131376.03333333335,0.0,17.0
1771962649,192255.89999999997,0.0,17.0
1771962654,192255.89999999997,0.0,17.0
1771962659,255851.26666666666,0.0,17.0
1771962664,255851.26666666666,0.0,17.0
1771962669,322134.55000000005,0.0,17.0
1771962674,322134.55000000005,0.0,17.0
1771962679,369534.6666666667,0.0,17.0
1771962684,369534.6666666667,0.0,17.0
1771962689,368909.1166666667,0.0,17.0
1771962694,368909.1166666667,0.0,17.0
1771962699,371417.83333333326,0.0,17.0
1771962704,371417.83333333326,0.0,17.0
1771962709,375817.3166666666,0.0,17.0
1771962714,375817.3166666666,0.0,17.0
1771962719,378190.3333333334,0.0,17.0
1771962724,378190.3333333334,0.0,17.0
1771962729,377274.4333333333,0.0,17.0
1771962734,377274.4333333333,0.0,17.0
1771962739,383255.55,0.0,17.0
1771962744,383255.55,0.0,17.0
1771962749,383255.55,0.0,17.0
1771962754,390751.71666666673,0.0,17.0
1771962759,394546.9333333333,0.0,17.0
1771962764,394546.9333333333,0.0,17.0
1771962769,394546.9333333333,0.0,17.0
1771962774,393820.65,0.0,17.0
1771962779,393820.65,0.0,17.0
1771962784,393939.25,0.0,17.0
1771962789,393939.25,0.0,17.0
1771962794,393234.45,0.0,17.0
1771962799,393234.45,0.0,17.0
1771962804,0.0,0.0,19.0
1771962809,0.0,0.0,19.0
1771962814,135506.19999999998,0.0,19.0
1771962819,135506.19999999998,0.0,19.0
1771962824,275760.7166666666,0.0,19.0
1771962829,275760.7166666666,0.0,19.0
1771962834,416702.5,0.0,19.0
1771962839,416702.5,0.0,19.0
1771962844,556655.1166666666,0.0,19.0
1771962849,556655.1166666666,0.0,19.0
1771962854,690583.7000000001,0.0,19.0
1771962859,690583.7000000001,0.0,19.0
1771962864,828340.8000000002,0.0,19.0
1771962869,828340.8000000002,0.0,19.0
1771962874,824822.0666666667,0.0,19.0
1771962879,824822.0666666667,0.0,19.0
1771962884,822596.2166666667,0.0,19.0
1771962889,822596.2166666667,0.0,19.0
1771962894,822139.5666666667,0.0,19.0
1771962899,822139.5666666667,0.0,19.0
1771962904,818645.3833333332,0.0,19.0
1771962909,818645.3833333332,0.0,19.0
1771962914,825276.9833333334,0.0,19.0
1771962919,825276.9833333334,0.0,19.0
1771962924,824936.5666666668,0.0,19.0
1771962929,824936.5666666668,0.0,19.0
1771962934,827242.8666666666,0.0,19.0
1771962939,827242.8666666666,0.0,19.0
1771962944,828120.2833333332,0.0,19.0
1771962949,828120.2833333332,0.0,19.0
1771962954,828120.2833333332,0.0,19.0
1771962959,827994.4333333333,0.0,19.0
1771962964,827994.4333333333,0.0,19.0
1771962969,824539.5166666666,0.0,19.0
1771962974,824539.5166666666,0.0,19.0
1771962979,812003.1333333334,0.0,19.0
1771962984,812003.1333333334,0.0,19.0
1771962989,805071.6166666666,0.0,19.0
1771962994,805071.6166666666,0.0,19.0
1771962999,805071.6166666666,0.0,20.0
1771963004,805071.6166666666,0.0,20.0
1771963009,0.0,0.0,23.0
1771963014,0.0,0.0,23.0
1771963019,213085.08333333337,0.0,23.0
1771963024,213085.08333333337,0.0,23.0
1771963029,476216.78333333344,0.0,23.0
1771963034,476216.78333333344,0.0,23.0
1771963039,738188.3499999999,0.0,23.0
1771963044,738188.3499999999,0.0,23.0
1771963049,1000096.9666666667,0.0,23.0
1771963054,1000096.9666666667,0.0,23.0
1771963059,1263479.5,0.0,23.0
1771963064,1263479.5,0.0,23.0
1771963069,1526058.7833333334,0.0,23.0
1771963074,1526058.7833333334,0.0,23.0
1771963079,1575079.8333333335,0.0,23.0
1771963084,1575079.8333333335,0.0,23.0
1771963089,1574954.1833333333,0.0,23.0
1771963094,1574954.1833333333,0.0,23.0
1771963099,1574459.8833333335,0.0,23.0
1771963104,1574459.8833333335,0.0,23.0
1771963109,1575346.1166666667,0.0,23.0
1771963114,1575346.1166666667,0.0,23.0
1771963119,1574316.416666667,0.0,23.0
1771963124,1574316.416666667,0.0,23.0
1771963129,1574498.5333333332,0.0,23.0
1771963134,1574498.5333333332,0.0,23.0
1771963139,1574595.116666667,0.0,23.0
1771963144,1574595.116666667,0.0,23.0
1771963149,1574595.116666667,0.0,23.0
1771963154,1574243.3499999999,0.0,23.0
1771963159,1574243.3499999999,0.0,23.0
1771963164,1575720.4166666667,0.0,23.0
1771963169,1575720.4166666667,0.0,23.0
1771963174,1575684.2,0.0,23.0
1771963179,1575684.2,0.0,23.0
1771963184,1573402.8166666667,0.0,23.0
1771963189,1573402.8166666667,0.0,23.0
1771963194,1574427.6999999997,0.0,23.0
1771963199,1574427.6999999997,0.0,24.0
1771963204,0.0,0.0,30.0
1771963209,0.0,0.0,30.0
1771963214,136129.16666666666,0.0,30.0
