timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1772745069,276.9,166429984.0,4.0
1772745074,276.9,166429984.0,4.0
1772745079,1836.35,166429984.0,4.0
1772745084,1836.35,166429984.0,4.0
1772745089,2748.3333333333335,166429984.0,4.0
1772745094,2748.3333333333335,166429984.0,4.0
1772745099,2748.3333333333335,166429984.0,4.0
1772745104,3596.983333333333,166429984.0,4.0
1772745109,3596.983333333333,166429984.0,4.0
1772745114,4378.233333333334,166429984.0,4.0
1772745119,4378.233333333334,166429984.0,4.0
1772745124,5521.983333333334,166429984.0,4.0
1772745129,5521.983333333334,166429984.0,4.0
1772745134,5336.033333333334,166429984.0,4.0
1772745139,5336.033333333334,166429984.0,4.0
1772745144,5461.4,166429984.0,4.0
1772745149,5461.4,166429984.0,4.0
1772745154,5461.4,166429984.0,4.0
1772745159,5542.283333333334,166429984.0,4.0
1772745164,5542.283333333334,166429984.0,4.0
1772745169,5807.133333333333,166429984.0,4.0
1772745174,5807.133333333333,166429984.0,4.0
1772745179,5919.416666666667,166429984.0,4.0
1772745184,5919.416666666667,166429984.0,4.0
1772745189,5948.666666666667,166429984.0,4.0
1772745194,5948.666666666667,166429984.0,4.0
1772745199,5911.616666666667,166429984.0,4.0
1772745204,5911.616666666667,166429984.0,4.0
1772745209,5881.45,166429984.0,4.0
1772745214,5881.45,166429984.0,4.0
1772745219,5881.45,166429984.0,4.0
1772745224,5510.383333333333,166429984.0,4.0
1772745229,5510.383333333333,166429984.0,4.0
1772745234,5303.566666666667,166429984.0,4.0
1772745239,5303.566666666667,166429984.0,4.0
1772745244,5334.05,166429984.0,4.0
1772745249,5334.05,166429984.0,4.0
1772745254,5334.05,166429984.0,4.0
1772745259,5334.05,0.0,4.0
1772745264,5334.05,0.0,6.0
1772745269,0.0,332859968.0,6.0
1772745274,1434.65,332859968.0,6.0
1772745279,1434.65,499289952.0,6.0
1772745284,3627.733333333333,499289952.0,6.0
1772745289,3627.733333333333,499289952.0,6.0
1772745294,3627.733333333333,499289952.0,6.0
1772745299,5448.416666666667,499289952.0,6.0
1772745304,5448.416666666667,499289952.0,6.0
1772745309,8630.216666666667,499289952.0,6.0
1772745314,8630.216666666667,499289952.0,6.0
1772745319,10625.0,499289952.0,6.0
1772745324,10625.0,499289952.0,6.0
1772745329,12662.416666666666,499289952.0,6.0
1772745334,12662.416666666666,499289952.0,6.0
1772745339,11665.383333333333,499289952.0,6.0
1772745344,11665.383333333333,499289952.0,6.0
1772745349,11665.383333333333,499289952.0,6.0
1772745354,11689.033333333333,499289952.0,6.0
1772745359,11689.033333333333,499289952.0,6.0
1772745364,11623.116666666667,499289952.0,6.0
1772745369,11623.116666666667,499289952.0,6.0
1772745374,11416.083333333334,499289952.0,6.0
1772745379,11416.083333333334,499289952.0,6.0
1772745384,11172.75,499289952.0,6.0
1772745389,11172.75,499289952.0,6.0
1772745394,10820.016666666666,499289952.0,6.0
