timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_slots_used
1771961564,6007.2,166429984.0,5.0
1771961569,6007.2,166429984.0,5.0
1771961574,13097.166666666666,166429984.0,5.0
1771961579,13097.166666666666,166429984.0,5.0
1771961584,17090.083333333336,166429984.0,5.0
1771961589,17090.083333333336,166429984.0,5.0
1771961594,21296.600000000002,166429984.0,5.0
1771961599,21296.600000000002,166429984.0,5.0
1771961604,25910.983333333334,166429984.0,5.0
1771961609,25910.983333333334,166429984.0,5.0
1771961614,27011.033333333336,166429984.0,5.0
1771961619,27011.033333333336,166429984.0,5.0
1771961624,26915.3,166429984.0,5.0
1771961629,26700.8,166429984.0,5.0
1771961634,26692.066666666666,166429984.0,5.0
1771961639,26670.149999999998,166429984.0,5.0
1771961644,26573.316666666666,166429984.0,5.0
1771961649,26350.933333333334,166429984.0,5.0
1771961654,26426.05,166429984.0,5.0
1771961659,26603.75,166429984.0,5.0
1771961664,26120.933333333334,166429984.0,5.0
1771961669,25049.750000000004,166429984.0,5.0
1771961674,24327.800000000003,166429984.0,5.0
1771961679,22729.883333333335,166429984.0,5.0
1771961684,22729.883333333335,166429984.0,5.0
1771961689,22313.13333333333,166429984.0,5.0
1771961694,22313.13333333333,166429984.0,5.0
1771961699,20394.68333333333,166429984.0,5.0
1771961704,20394.68333333333,166429984.0,5.0
1771961709,18788.483333333334,166429984.0,5.0
1771961714,18788.483333333334,166429984.0,5.0
1771961719,19667.300000000003,166429984.0,5.0
1771961724,19667.300000000003,166429984.0,5.0
1771961729,19667.300000000003,166429984.0,5.0
1771961734,19667.300000000003,0.0,5.0
1771961739,4813.549999999999,0.0,5.0
1771961744,4813.549999999999,331350016.0,5.0
1771961749,9725.45,331350016.0,5.0
1771961754,9725.45,331350016.0,5.0
1771961759,11251.783333333335,331350016.0,5.0
1771961764,14643.583333333334,331350016.0,5.0
1771961769,16069.366666666667,331350016.0,5.0
1771961774,19229.516666666666,331350016.0,5.0
1771961779,20724.38333333333,331350016.0,5.0
1771961784,24046.416666666664,331350016.0,5.0
1771961789,25470.283333333333,331350016.0,5.0
1771961794,28629.48333333333,331350016.0,5.0
1771961799,28627.983333333334,331350016.0,5.0
1771961804,28628.666666666664,331350016.0,5.0
1771961809,28442.916666666664,331350016.0,5.0
1771961814,28033.983333333334,331350016.0,5.0
1771961819,28033.983333333334,331350016.0,5.0
1771961824,27949.216666666667,331350016.0,5.0
1771961829,27949.216666666667,331350016.0,5.0
1771961834,28087.05,331350016.0,5.0
1771961839,28087.05,331350016.0,5.0
1771961844,27088.149999999998,331350016.0,5.0
1771961849,27088.149999999998,331350016.0,5.0
1771961854,27053.783333333333,331350016.0,5.0
1771961859,27053.783333333333,331350016.0,5.0
1771961864,26686.916666666668,331350016.0,5.0
1771961869,26686.916666666668,331350016.0,5.0
1771961874,25619.86666666667,331350016.0,5.0
1771961879,25619.86666666667,331350016.0,5.0
1771961884,25684.95,331350016.0,5.0
1771961889,25684.95,331350016.0,5.0
1771961894,24772.066666666666,331350016.0,5.0
1771961899,24772.066666666666,331350016.0,5.0
1771961904,24042.766666666666,331350016.0,5.0
1771961909,24042.766666666666,331350016.0,5.0
1771961914,24273.816666666666,331350016.0,5.0
1771961919,24273.816666666666,331350016.0,5.0
1771961924,24432.683333333334,331350016.0,5.0
1771961929,24783.949999999997,331350016.0,7.0
1771961934,19105.13333333333,331350016.0,7.0
1771961939,4017.4333333333334,994050048.0,7.0
1771961944,4017.4333333333334,994050048.0,7.0
1771961949,13352.433333333334,994050048.0,7.0
1771961954,13352.433333333334,994050048.0,7.0
1771961959,22479.966666666667,994050048.0,7.0
1771961964,22479.966666666667,994050048.0,7.0
1771961969,35925.13333333333,994050048.0,7.0
1771961974,35925.13333333333,994050048.0,7.0
1771961979,44887.48333333333,994050048.0,7.0
1771961984,44887.48333333333,994050048.0,7.0
1771961989,53865.683333333334,994050048.0,7.0
1771961994,53865.683333333334,994050048.0,7.0
1771961999,53523.88333333334,994050048.0,7.0
1771962004,53523.88333333334,994050048.0,7.0
1771962009,49167.88333333333,994050048.0,7.0
1771962014,47935.33333333333,994050048.0,7.0
1771962019,47386.350000000006,994050048.0,7.0
1771962024,47400.11666666667,994050048.0,7.0
1771962029,46947.71666666667,994050048.0,7.0
1771962034,46948.23333333334,994050048.0,7.0
1771962039,45891.78333333333,994050048.0,7.0
1771962044,45890.98333333333,994050048.0,7.0
1771962049,44499.183333333334,994050048.0,7.0
1771962054,44499.38333333333,994050048.0,7.0
1771962059,44499.38333333333,994050048.0,7.0
1771962064,44435.100000000006,994050048.0,7.0
1771962069,44435.100000000006,994050048.0,7.0
1771962074,49074.48333333333,994050048.0,7.0
1771962079,49074.48333333333,994050048.0,7.0
1771962084,47802.61666666667,994050048.0,7.0
1771962089,47802.61666666667,994050048.0,7.0
1771962094,44750.86666666667,994050048.0,7.0
1771962099,44750.86666666667,994050048.0,7.0
1771962104,44091.38333333333,994050048.0,7.0
1771962109,44091.38333333333,994050048.0,8.0
1771962114,44091.38333333333,994050048.0,8.0
1771962119,44091.38333333333,0.0,10.0
1771962124,1680.6666666666667,0.0,10.0
1771962129,1680.6666666666667,1988100096.0,10.0
1771962134,14796.866666666665,1988100096.0,10.0
1771962139,14796.866666666665,1988100096.0,10.0
1771962144,23438.533333333333,1988100096.0,10.0
1771962149,27458.13333333333,1988100096.0,10.0
1771962154,34856.91666666667,1988100096.0,10.0
1771962159,38857.45,1988100096.0,10.0
