timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_bytes,total_managed_memory_total_bytes,total_slots_used
1774202529,0.0,166429984.0,665719939.0,2.0
1774202534,0.0,166429984.0,665719939.0,2.0
1774202539,4072.7833333333333,166429984.0,665719939.0,2.0
1774202544,4072.7833333333333,166429984.0,665719939.0,2.0
1774202549,7045.5,166429984.0,665719939.0,2.0
1774202554,7045.5,166429984.0,665719939.0,2.0
1774202559,9668.133333333333,166429984.0,665719939.0,2.0
1774202564,9668.133333333333,166429984.0,665719939.0,2.0
1774202569,12156.583333333334,166429984.0,665719939.0,2.0
1774202574,12156.583333333334,166429984.0,665719939.0,2.0
1774202579,14106.25,166429984.0,665719939.0,2.0
1774202584,14106.25,166429984.0,665719939.0,2.0
1774202589,15895.75,166429984.0,665719939.0,2.0
1774202594,15895.75,166429984.0,665719939.0,2.0
1774202599,14004.65,166429984.0,665719939.0,2.0
1774202604,14004.65,166429984.0,665719939.0,2.0
1774202609,14004.65,166429984.0,665719939.0,2.0
1774202614,13677.916666666666,166429984.0,665719939.0,2.0
1774202619,13677.916666666666,166429984.0,665719939.0,2.0
1774202624,12628.883333333333,166429984.0,665719939.0,2.0
1774202629,12628.883333333333,166429984.0,665719939.0,2.0
1774202634,12188.933333333332,166429984.0,665719939.0,2.0
1774202639,12188.933333333332,166429984.0,665719939.0,2.0
1774202644,12664.5,166429984.0,665719939.0,2.0
1774202649,12664.5,166429984.0,665719939.0,2.0
1774202654,12876.25,166429984.0,665719939.0,2.0
1774202659,12876.25,166429984.0,665719939.0,2.0
1774202664,12876.25,166429984.0,665719939.0,2.0
1774202669,12160.883333333333,166429984.0,665719939.0,2.0
1774202674,12160.883333333333,166429984.0,665719939.0,2.0
1774202679,11881.35,166429984.0,665719939.0,2.0
1774202684,11881.35,166429984.0,665719939.0,2.0
1774202689,12182.35,166429984.0,665719939.0,2.0
1774202694,12182.35,166429984.0,665719939.0,2.0
1774202699,11846.683333333332,166429984.0,665719939.0,2.0
1774202704,11846.683333333332,166429984.0,665719939.0,2.0
1774202709,11248.833333333334,166429984.0,665719939.0,2.0
1774202714,11248.833333333334,166429984.0,665719939.0,4.0
1774202719,0.0,166429984.0,665719939.0,4.0
1774202724,0.0,497025024.0,665719939.0,4.0
1774202729,10785.683333333332,497025024.0,665719939.0,4.0
1774202734,10785.683333333332,497025024.0,665719939.0,4.0
1774202739,17515.633333333335,497025024.0,665719939.0,4.0
1774202744,17515.633333333335,497025024.0,665719939.0,4.0
1774202749,22857.266666666666,497025024.0,665719939.0,4.0
1774202754,22857.266666666666,497025024.0,665719939.0,4.0
1774202759,22857.266666666666,497025024.0,665719939.0,4.0
1774202764,27200.583333333332,497025024.0,665719939.0,4.0
1774202769,27200.583333333332,497025024.0,665719939.0,4.0
1774202774,36232.9,497025024.0,665719939.0,4.0
1774202779,36232.9,497025024.0,665719939.0,4.0
1774202784,34221.35,497025024.0,665719939.0,4.0
1774202789,34221.35,497025024.0,665719939.0,4.0
1774202794,31496.116666666665,497025024.0,665719939.0,4.0
1774202799,31496.116666666665,497025024.0,665719939.0,4.0
1774202804,29321.35,497025024.0,665719939.0,4.0
