timestamp_epoch,source_throughput_records_per_sec,total_managed_memory_used_gb,num_task_slots_used,avg_rocksdb_block_cache_hit_rate
1774308310.168,,,,0.8071621211723593
1774308315.168,,,,0.8126775598609908
1774308320.168,,,,0.8117620678724251
1774308325.168,,,,0.6553804319174134
1774308330.168,,,,0.6607942783034935
1774308335.168,,,,0.5415201818681962
1774308340.168,,,0,0.5458565720301134
1774308345.168,,,0,0.5720090985041764
1774308350.168,,,0,0.618295072917328
1774308355.168,,,0,NaN
1774308360.168,,,0,
1774308365.168,,,0,
1774308370.168,,0,0,
1774308375.168,0,0.1550000011920929,2,
1774308380.168,1927.0333333333333,0.1550000011920929,2,NaN
1774308385.168,3475.2833333333333,0.1550000011920929,2,0.9668098885360235
1774308390.168,4760.6,0.1550000011920929,2,0.9758981723842395
1774308395.168,5880.8,0.1550000011920929,2,0.9827664039266006
1774308400.168,6950.733333333334,0.1550000011920929,2,0.9852709906899432
1774308405.168,7869.3,0.1550000011920929,2,0.9864393659589382
1774308410.168,8830.75,0.1550000011920929,2,0.9879807948407441
1774308415.168,9608.766666666666,0.1550000011920929,2,0.9738394859241482
1774308420.168,10597.633333333333,0.1550000011920929,2,0.9760952622746778
1774308425.168,11489.333333333334,0.1550000011920929,2,0.9765872354145972
1774308430.168,12413.083333333334,0.1550000011920929,2,0.9771156851998458
1774308435.168,13466.45,0.1550000011920929,2,0.9782250861328325
1774308440.168,12357.533333333333,0.1550000011920929,2,0.9789793087417555
1774308445.168,11682.966666666667,0.1550000011920929,2,0.9800651913039028
1774308450.168,11145.5,0.1550000011920929,2,0.9803380393778625
1774308455.168,10766.016666666666,0.1550000011920929,2,0.9805956424785645
1774308460.168,10406.566666666668,0.1550000011920929,2,0.9807942069243022
1774308465.168,10160.866666666667,0.1550000011920929,2,0.9726210575482293
1774308470.168,9953.316666666668,0.1550000011920929,2,0.9720457994266497
1774308475.168,10099.45,0.1550000011920929,2,0.9723673223542607
1774308480.168,9861.083333333334,0.1550000011920929,2,0.9720126446898238
1774308485.168,9828.433333333332,0.1550000011920929,2,0.9714870677097858
1774308490.168,9893.5,0.1550000011920929,2,0.9709105400220569
1774308495.168,9585.616666666667,0.1550000011920929,2,0.9703925949042331
1774308500.168,9591,0.1550000011920929,2,0.9698694162643076
1774308505.168,9476.383333333333,0.1550000011920929,2,0.9696477080459569
1774308510.168,9409.266666666666,0.1550000011920929,2,0.9689085413272108
1774308515.168,9368.116666666667,0.1550000011920929,2,0.9684476264786905
1774308520.168,9385.083333333334,0.1550000011920929,2,0.9765117758391617
1774308525.168,9220.166666666666,0.1550000011920929,2,0.9612015071576179
1774308530.168,9252.683333333332,0.1550000011920929,2,0.957967813433555
1774308535.168,9217.033333333333,0.1550000011920929,2,0.9599305837169915
1774308540.168,9251.133333333333,0.1550000011920929,2,0.959369598979784
1774308545.168,9380.7,0.1550000011920929,2,0.9592375498785477
1774308550.168,9221.183333333332,0.1550000011920929,2,0.9590302403838898
